customer_id,n_country,n_transactions,total_amount,n_counterparts,days_active,pos_perc,ecom_perc,cat_cash,cat_communication,cat_education,cat_entertainment,cat_fitness,cat_general,cat_groceries,cat_health,cat_holidays,cat_hotel,cat_living,cat_restaurant,cat_salary,cat_savings,cat_shopping,cat_tax,cat_transport,cat_wellness,cur_aud,cur_chf,cur_eur,cur_gbp,cur_mxn,cur_thb,cur_usd,country_ch,country_de,country_fr,country_gb,country_ie,country_it,country_us,churned,segment
3072,3,73,4214.46,25,36,0.31,0.69,0.0,0.0,0.0,2927.0,0.0,0.0,562.0,0.0,0.0,0.0,28.0,87.0,0.0,0.0,67.0,0.0,544.0,0.0,0.0,943.75,1246.32,0.0,0.0,0.0,2024.39,35.0,0.0,0.0,15.0,0.0,23.0,0.0,False,Active
3073,2,6,2536.68,2,35,0.0,1.0,2527.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2536.68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,False,Active
3080,7,171,14237.25,68,388,0.93,0.07,1018.0,0.0,0.0,1281.0,0.0,66.0,771.0,0.0,8596.0,0.0,16.0,742.0,0.0,0.0,289.0,0.0,1460.0,0.0,0.0,2561.25,11518.12,145.01,0.0,0.0,12.87,103.0,4.0,4.0,3.0,0.0,0.0,0.0,False,Active
3081,1,19,217.03,9,18,0.82,0.18,0.0,17.0,0.0,0.0,0.0,0.0,5.0,102.0,0.0,0.0,0.0,72.0,0.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,217.03,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,False,Active
3082,3,78,2857.71,45,230,0.84,0.16,1300.0,307.0,0.0,18.0,0.0,0.0,386.0,11.0,13.0,0.0,0.0,133.0,0.0,0.0,443.0,31.0,216.0,0.0,0.0,2857.71,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,12.0,False,Active
3084,19,641,29365.74,325,776,0.45,0.55,0.0,3731.0,0.0,1155.0,0.0,423.0,2708.0,536.0,6480.0,0.0,114.0,4088.0,0.0,0.0,9318.0,13.0,801.0,0.0,0.0,16821.64,10876.67,0.0,0.0,0.0,243.82,379.0,19.0,5.0,2.0,25.0,52.0,10.0,False,Active
3087,5,39,563.98,16,899,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,196.7,326.96,40.32,0.0,0.0,0.0,22.0,0.0,2.0,5.0,0.0,0.0,0.0,False,Active
3090,3,20,261.88,16,116,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,256.97,4.91,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,False,Active
3091,8,305,2916.08,55,380,0.8,0.2,0.0,147.0,0.0,378.0,0.0,42.0,210.0,160.0,0.0,0.0,0.0,1648.0,0.0,0.0,193.0,92.0,47.0,0.0,0.0,2822.07,60.95,0.0,0.0,0.0,33.06,274.0,9.0,0.0,1.0,11.0,0.0,1.0,False,Active
3097,5,205,7057.16,33,617,0.37,0.63,609.0,883.0,0.0,221.0,0.0,0.0,1921.0,57.0,0.0,0.0,0.0,200.0,0.0,0.0,2582.0,0.0,584.0,0.0,0.0,6717.0,340.16,0.0,0.0,0.0,0.0,160.0,13.0,1.0,0.0,14.0,0.0,17.0,False,Active
3101,9,161,2952.85,80,926,0.8,0.2,0.0,273.0,0.0,76.0,0.0,17.0,484.0,280.0,13.0,0.0,0.0,1158.0,0.0,0.0,301.0,150.0,203.0,0.0,0.0,2562.6,381.57,0.0,0.0,0.0,0.0,124.0,1.0,3.0,2.0,15.0,0.0,0.0,False,Active
3115,3,15,197.65,5,175,0.38,0.62,60.0,7.0,0.0,115.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.65,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,False,Active
3117,5,41,2214.74,13,86,0.63,0.37,553.0,717.0,0.0,0.0,0.0,0.0,617.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,106.0,0.0,162.0,0.0,0.0,1185.95,311.7,0.0,0.0,0.0,717.09,34.0,1.0,3.0,1.0,0.0,0.0,2.0,False,Active
3129,3,30,8609.81,25,666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,1163.0,0.0,0.0,736.0,0.0,0.0,6477.0,0.0,0.0,0.0,0.0,8167.4,442.41,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,False,Active
3134,1,1,63.37,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,63.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,Active
3145,2,20,442.74,11,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,14.0,0.0,0.0,0.0,51.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,429.0,13.74,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,False,Active
3157,2,16,540.0,1,725,0.0,1.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,False,Active
3161,1,31,581.35,15,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,581.35,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Active
3198,10,192,7396.8,139,251,0.84,0.16,634.0,111.0,0.0,62.0,0.0,0.0,740.0,174.0,2441.0,0.0,88.0,1506.0,0.0,0.0,1450.0,0.0,192.0,0.0,0.0,1349.2,79.38,0.0,2245.59,0.0,342.54,32.0,0.0,1.0,1.0,0.0,0.0,1.0,False,Active
3199,18,1502,39387.1,354,964,0.73,0.27,0.0,3853.0,0.0,3242.0,0.0,126.0,3162.0,495.0,6670.0,0.0,0.0,15821.0,0.0,0.0,3186.0,193.0,2640.0,0.0,0.0,32892.03,5465.74,55.08,0.0,0.0,512.94,1311.0,5.0,3.0,18.0,9.0,4.0,66.0,False,Active
3200,6,149,18248.57,105,811,0.96,0.04,0.0,3.0,0.0,203.0,0.0,167.0,1645.0,1131.0,1686.0,0.0,54.0,2153.0,0.0,0.0,11010.0,0.0,197.0,0.0,0.0,17149.9,1098.67,0.0,0.0,0.0,0.0,138.0,1.0,1.0,0.0,0.0,5.0,0.0,False,Active
3206,10,473,22348.53,188,236,0.73,0.27,2696.0,344.0,0.0,1682.0,0.0,2719.0,3958.0,305.0,1655.0,0.0,109.0,1141.0,0.0,0.0,3717.0,177.0,3847.0,0.0,0.0,11920.79,8546.56,37.67,0.0,0.0,79.91,268.0,0.0,139.0,10.0,0.0,0.0,0.0,False,Active
3208,3,57,1699.4,39,493,0.88,0.12,0.0,21.0,0.0,48.0,0.0,0.0,211.0,273.0,271.0,0.0,0.0,674.0,0.0,0.0,145.0,0.0,56.0,0.0,0.0,1692.0,0.0,0.0,0.0,0.0,7.4,54.0,0.0,0.0,1.0,2.0,0.0,0.0,False,Active
3209,5,135,5375.29,47,252,0.77,0.23,3240.0,313.0,0.0,710.0,0.0,0.0,556.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,268.0,0.0,166.0,0.0,0.0,5228.75,146.54,0.0,0.0,0.0,0.0,117.0,1.0,0.0,0.0,0.0,0.0,12.0,False,Active
3211,6,322,14008.79,133,958,0.73,0.27,600.0,1365.0,0.0,1609.0,0.0,453.0,2434.0,1529.0,36.0,0.0,13.0,665.0,0.0,0.0,4928.0,91.0,286.0,0.0,0.0,12020.49,1988.3,0.0,0.0,0.0,0.0,206.0,9.0,0.0,0.0,87.0,0.0,1.0,False,Active
3212,8,87,2609.21,62,810,0.56,0.44,0.0,55.0,0.0,0.0,0.0,383.0,325.0,50.0,200.0,0.0,0.0,242.0,0.0,0.0,1206.0,0.0,149.0,0.0,0.0,1536.44,1063.87,8.9,0.0,0.0,0.0,47.0,0.0,22.0,5.0,5.0,0.0,0.0,False,Active
3213,11,721,32151.94,129,591,0.3,0.7,8325.0,5241.0,0.0,13954.0,0.0,993.0,648.0,10.0,28.0,0.0,0.0,765.0,0.0,100.0,1297.0,51.0,740.0,0.0,0.0,30270.73,1517.98,0.0,0.0,0.0,363.23,330.0,3.0,8.0,314.0,10.0,0.0,3.0,False,Active
3217,6,189,10404.44,37,525,0.76,0.24,0.0,0.0,0.0,150.0,0.0,13.0,5258.0,98.0,547.0,0.0,3036.0,79.0,0.0,600.0,207.0,0.0,415.0,0.0,0.0,2955.36,7449.08,0.0,0.0,0.0,0.0,69.0,87.0,0.0,0.0,0.0,8.0,0.0,False,Active
3221,19,1495,63796.33,448,964,0.65,0.35,524.0,832.0,0.0,2964.0,0.0,327.0,23720.0,1269.0,20518.0,0.0,24.0,4639.0,0.0,0.0,5518.0,192.0,3269.0,0.0,0.0,47265.99,7192.22,22.92,0.0,0.0,7444.37,1279.0,22.0,11.0,4.0,4.0,28.0,50.0,False,Active
3226,16,466,18679.51,163,912,0.18,0.82,7888.0,2143.0,0.0,1936.0,0.0,221.0,883.0,78.0,818.0,0.0,0.0,2386.0,0.0,75.0,1745.0,42.0,465.0,0.0,0.0,13693.22,3101.23,0.0,0.0,0.0,1879.31,203.0,22.0,0.0,42.0,28.0,22.0,24.0,False,Active
3228,7,65,9931.07,28,671,0.09,0.91,3346.0,2.0,0.0,0.0,0.0,961.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,4591.0,279.0,0.0,478.0,0.0,0.0,8967.49,961.46,0.0,0.0,0.0,2.12,37.0,0.0,3.0,20.0,2.0,0.0,0.0,False,Active
3229,14,1123,57114.5,476,964,0.77,0.23,2309.0,1013.0,0.0,611.0,0.0,140.0,20238.0,1752.0,12936.0,0.0,0.0,9678.0,0.0,30.0,5837.0,128.0,2443.0,0.0,0.0,41320.7,12936.13,0.0,0.0,0.0,34.53,931.0,26.0,16.0,1.0,1.0,67.0,0.0,False,Active
3231,18,1570,74129.62,290,907,0.27,0.73,22572.0,1165.0,0.0,11017.0,0.0,766.0,6694.0,340.0,1537.0,0.0,0.0,8044.0,0.0,15346.0,4888.0,78.0,1682.0,0.0,0.0,59143.59,14564.61,0.0,0.0,0.0,19.65,1179.0,18.0,3.0,216.0,25.0,22.0,1.0,False,Active
3233,6,54,1347.39,29,406,0.4,0.6,0.0,141.0,0.0,12.0,0.0,16.0,200.0,0.0,154.0,0.0,28.0,218.0,0.0,0.0,164.0,0.0,415.0,0.0,0.0,1067.31,251.02,0.0,0.0,0.0,29.06,36.0,10.0,0.0,0.0,0.0,0.0,4.0,False,Active
3236,8,71,797.3,36,624,0.43,0.57,0.0,45.0,0.0,0.0,0.0,5.0,59.0,15.0,50.0,0.0,0.0,158.0,0.0,0.0,278.0,12.0,175.0,0.0,0.0,379.91,415.01,0.0,0.0,0.0,0.0,42.0,9.0,11.0,3.0,0.0,0.0,0.0,False,Active
3237,8,367,7372.47,79,578,0.58,0.42,5540.0,361.0,0.0,132.0,0.0,7.0,521.0,28.0,430.0,0.0,0.0,29.0,0.0,95.0,120.0,0.0,110.0,0.0,0.0,7268.38,104.09,0.0,0.0,0.0,0.0,234.0,0.0,0.0,34.0,2.0,0.0,89.0,False,Active
3238,14,471,13661.23,189,555,0.46,0.54,2023.0,147.0,0.0,960.0,0.0,313.0,1901.0,250.0,2104.0,0.0,0.0,2867.0,0.0,30.0,2034.0,10.0,1022.0,0.0,76.28,5449.86,7573.27,30.14,0.0,0.0,329.54,268.0,0.0,21.0,7.0,14.0,78.0,7.0,False,Active
3239,31,3345,45586.3,836,752,0.67,0.33,5239.0,2003.0,0.0,1008.0,0.0,1695.0,8714.0,639.0,7785.0,0.0,85.0,8317.0,0.0,0.0,2355.0,734.0,7012.0,0.0,200.87,27921.26,9224.17,2010.12,0.0,867.55,208.87,2153.0,74.0,56.0,176.0,28.0,72.0,30.0,False,Active
3241,4,815,26742.31,154,878,1.0,0.0,410.0,115.0,0.0,187.0,0.0,0.0,12599.0,1045.0,445.0,0.0,581.0,1430.0,0.0,0.0,2844.0,70.0,7016.0,0.0,0.0,26376.01,366.3,0.0,0.0,0.0,0.0,806.0,1.0,2.0,0.0,0.0,6.0,0.0,False,Active
3242,13,601,26419.81,251,863,0.54,0.46,343.0,6609.0,0.0,1403.0,0.0,1690.0,850.0,69.0,4863.0,0.0,926.0,3075.0,0.0,0.0,1052.0,234.0,5303.0,0.0,0.0,15319.01,11046.29,0.0,0.0,0.0,54.51,212.0,34.0,21.0,4.0,167.0,42.0,35.0,False,Active
3243,7,105,8033.88,27,581,0.0,1.0,4450.0,133.0,0.0,1258.0,0.0,39.0,216.0,0.0,239.0,0.0,448.0,0.0,0.0,0.0,936.0,0.0,313.0,0.0,2278.81,2310.58,3399.5,0.0,0.0,0.0,44.99,66.0,9.0,1.0,0.0,1.0,0.0,6.0,False,Active
3244,1,14,469.2,9,122,1.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,469.2,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Active
3246,11,645,36230.87,232,959,0.57,0.43,0.0,1339.0,0.0,1835.0,0.0,442.0,4309.0,1839.0,831.0,0.0,535.0,7049.0,0.0,0.0,10536.0,666.0,6850.0,0.0,0.0,26053.14,5537.85,2987.97,0.0,0.0,1142.74,489.0,60.0,1.0,46.0,7.0,0.0,5.0,False,Active
3251,7,104,2843.98,44,315,0.87,0.13,510.0,9.0,0.0,23.0,0.0,0.0,237.0,96.0,0.0,0.0,0.0,515.0,0.0,0.0,480.0,0.0,973.0,0.0,0.0,2518.54,325.44,0.0,0.0,0.0,0.0,53.0,2.0,0.0,0.0,2.0,0.0,0.0,False,Active
3252,3,128,730.05,41,961,0.94,0.06,120.0,0.0,0.0,67.0,0.0,0.0,248.0,5.0,0.0,0.0,0.0,135.0,0.0,0.0,105.0,5.0,46.0,0.0,0.0,707.5,22.55,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Active
3253,17,1134,17787.95,293,690,0.8,0.2,5095.0,257.0,0.0,89.0,0.0,230.0,7099.0,56.0,456.0,0.0,41.0,1313.0,0.0,0.0,1557.0,180.0,1415.0,0.0,0.0,10562.5,3107.49,0.0,0.0,3270.49,838.4,923.0,21.0,10.0,13.0,4.0,0.0,16.0,False,Active
3256,2,3,31.16,3,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,27.8,3.36,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Active
3258,4,75,4537.24,55,732,0.85,0.15,0.0,43.0,0.0,278.0,0.0,6.0,211.0,595.0,883.0,0.0,0.0,1376.0,0.0,0.0,969.0,0.0,177.0,0.0,0.0,3940.37,596.87,0.0,0.0,0.0,0.0,71.0,1.0,1.0,0.0,0.0,2.0,0.0,False,Active
3265,15,1734,59099.48,517,962,0.51,0.49,230.0,1660.0,0.0,2712.0,0.0,90.0,9436.0,1045.0,2659.0,0.0,311.0,8323.0,0.0,3692.0,23409.0,75.0,4696.0,764.0,0.0,51467.9,5709.08,106.74,0.0,0.0,1773.04,1494.0,24.0,77.0,9.0,19.0,12.0,19.0,False,Active
3284,9,68,1243.58,44,75,0.83,0.17,361.0,5.0,0.0,67.0,0.0,0.0,74.0,47.0,0.0,0.0,0.0,193.0,0.0,0.0,434.0,0.0,63.0,0.0,0.0,405.57,174.12,0.0,0.0,505.6,8.58,29.0,0.0,1.0,1.0,0.0,2.0,2.0,False,Active
3286,5,85,2638.29,49,162,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,402.0,48.0,283.0,0.0,0.0,621.0,0.0,0.0,1064.0,10.0,193.0,0.0,0.0,74.4,1929.84,634.05,0.0,0.0,0.0,2.0,2.0,10.0,22.0,0.0,49.0,0.0,False,Active
3288,1,8,248.45,6,18,1.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,248.45,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Active
3293,11,42,11479.31,39,460,0.5,0.5,135.0,1212.0,0.0,194.0,0.0,220.0,137.0,0.0,4443.0,0.0,221.0,901.0,0.0,0.0,1573.0,1235.0,1207.0,0.0,2045.74,3655.15,301.01,4128.22,0.0,0.0,0.0,18.0,1.0,0.0,3.0,1.0,0.0,0.0,False,Active
3297,16,837,37114.94,187,961,0.54,0.46,200.0,3612.0,0.0,902.0,0.0,96.0,10293.0,281.0,6693.0,0.0,3.0,2750.0,0.0,0.0,10697.0,804.0,785.0,0.0,0.0,29057.95,2203.38,0.0,0.0,0.0,1819.21,696.0,21.0,7.0,2.0,1.0,0.0,26.0,False,Active
3302,1,8,146.0,6,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,62.0,0.0,30.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Active
3306,18,629,26849.93,340,907,0.79,0.21,0.0,373.0,0.0,2241.0,0.0,524.0,1657.0,667.0,9867.0,0.0,3.0,6428.0,0.0,0.0,3147.0,69.0,1873.0,0.0,47.63,7461.34,5173.93,642.56,681.19,0.0,1992.0,154.0,64.0,0.0,10.0,0.0,2.0,1.0,False,Active
3308,9,102,2311.58,24,552,0.0,1.0,0.0,457.0,0.0,459.0,0.0,99.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1291.0,0.0,0.0,0.0,0.0,2151.87,159.71,0.0,0.0,0.0,0.0,23.0,1.0,0.0,23.0,5.0,0.0,10.0,False,Active
3310,6,431,18540.49,144,463,0.77,0.23,0.0,531.0,0.0,501.0,0.0,214.0,10336.0,464.0,636.0,0.0,0.0,455.0,0.0,0.0,4848.0,468.0,88.0,0.0,0.0,17863.95,405.44,92.06,0.0,0.0,179.04,422.0,0.0,0.0,1.0,2.0,0.0,1.0,False,Active
3311,13,995,25033.59,283,964,0.96,0.04,209.0,32.0,0.0,134.0,0.0,211.0,13660.0,395.0,828.0,0.0,40.0,3992.0,0.0,0.0,3985.0,110.0,1439.0,0.0,0.0,21444.91,2135.47,910.6,0.0,0.0,7.32,855.0,2.0,62.0,40.0,0.0,1.0,1.0,False,Active
3312,12,220,10794.27,130,289,0.49,0.51,98.0,2412.0,0.0,777.0,0.0,27.0,1077.0,35.0,826.0,0.0,0.0,1797.0,0.0,225.0,2805.0,60.0,656.0,0.0,0.0,8753.45,1986.18,0.0,0.0,0.0,54.64,145.0,4.0,13.0,2.0,17.0,5.0,1.0,False,Active
3313,10,325,8652.65,137,473,0.58,0.42,0.0,1095.0,0.0,519.0,0.0,241.0,517.0,376.0,798.0,0.0,0.0,2748.0,0.0,0.0,1098.0,49.0,1186.0,25.0,0.0,5938.27,1429.9,5.02,0.0,0.0,33.64,190.0,4.0,0.0,2.0,3.0,0.0,4.0,False,Active
3314,8,1568,41649.38,442,964,0.92,0.08,7547.0,294.0,0.0,1230.0,0.0,526.0,10093.0,1462.0,983.0,0.0,1717.0,5810.0,0.0,0.0,9555.0,104.0,2331.0,0.0,0.0,24789.4,16677.66,0.0,0.0,0.0,0.0,1075.0,439.0,0.0,0.0,31.0,15.0,0.0,False,Active
3315,17,1058,26223.06,323,710,0.56,0.44,1105.0,6013.0,0.0,437.0,0.0,217.0,2995.0,1296.0,632.0,0.0,259.0,5080.0,0.0,0.0,5200.0,26.0,2963.0,0.0,0.0,22688.53,2116.36,0.0,0.0,0.0,1418.17,812.0,31.0,30.0,9.0,90.0,8.0,17.0,False,Active
3317,5,273,3759.28,93,324,0.51,0.49,962.0,11.0,0.0,502.0,0.0,2.0,310.0,48.0,660.0,0.0,0.0,214.0,0.0,588.0,220.0,0.0,242.0,0.0,0.0,1752.85,1418.22,0.0,0.0,0.0,588.21,82.0,1.0,0.0,0.0,0.0,0.0,0.0,False,Active
3318,3,46,525.55,27,197,1.0,0.0,24.0,16.0,0.0,18.0,0.0,33.0,293.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,399.6,125.95,0.0,0.0,0.0,0.0,37.0,0.0,7.0,0.0,0.0,0.0,0.0,False,Active
3320,7,144,2945.75,48,566,0.27,0.73,0.0,1208.0,0.0,544.0,0.0,25.0,128.0,0.0,18.0,0.0,0.0,132.0,0.0,0.0,832.0,0.0,59.0,0.0,0.0,2355.77,0.0,0.0,0.0,0.0,8.36,7.0,0.0,0.0,21.0,0.0,0.0,78.0,False,Active
3322,10,1658,38822.2,278,964,0.58,0.42,600.0,400.0,0.0,3731.0,0.0,385.0,9196.0,803.0,2006.0,0.0,13.0,3782.0,0.0,0.0,8755.0,32.0,9088.0,30.0,0.0,34456.54,3980.19,2.99,0.0,0.0,382.48,1511.0,10.0,45.0,8.0,0.0,3.0,13.0,False,Active
3323,19,1693,67336.47,450,815,0.59,0.41,3130.0,541.0,379.0,778.0,0.0,1006.0,17742.0,4026.0,8131.0,0.0,892.0,4440.0,0.0,0.0,20780.0,1282.0,3969.0,239.0,549.07,56793.0,6346.36,146.98,0.0,0.0,2190.91,1452.0,34.0,3.0,13.0,7.0,28.0,11.0,False,Active
3324,9,161,1018.31,42,507,0.2,0.8,0.0,350.0,0.0,315.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,159.0,3.0,18.0,0.0,0.0,730.34,209.53,0.0,0.0,0.0,78.44,51.0,7.0,0.0,7.0,60.0,0.0,6.0,False,Active
3325,4,129,1186.54,49,485,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,312.0,15.0,17.0,0.0,0.0,141.0,0.0,0.0,625.0,0.0,47.0,0.0,0.0,988.67,179.35,0.0,0.0,0.0,0.0,110.0,0.0,1.0,0.0,0.0,0.0,0.0,False,Active
3326,12,168,8851.82,69,936,0.46,0.54,0.0,43.0,0.0,153.0,0.0,39.0,984.0,351.0,2020.0,0.0,31.0,1603.0,0.0,0.0,3054.0,121.0,454.0,0.0,0.0,4957.93,3893.89,0.0,0.0,0.0,0.0,78.0,19.0,8.0,8.0,13.0,2.0,16.0,False,Active
3327,9,354,17931.21,197,916,0.93,0.07,0.0,129.0,0.0,666.0,0.0,2167.0,2387.0,269.0,2271.0,0.0,0.0,3841.0,0.0,0.0,5715.0,26.0,458.0,0.0,0.0,11437.0,4886.43,0.0,0.0,0.0,0.0,215.0,21.0,52.0,5.0,0.0,4.0,0.0,False,Active
3332,21,521,7355.7,266,895,0.57,0.43,84.0,189.0,0.0,165.0,0.0,196.0,455.0,164.0,1279.0,0.0,49.0,1920.0,0.0,10.0,1470.0,25.0,1349.0,0.0,0.0,1763.76,1744.58,1594.04,0.0,0.0,112.15,42.0,18.0,0.0,167.0,29.0,7.0,6.0,False,Active
3333,3,96,2268.68,76,424,0.92,0.08,0.0,209.0,0.0,26.0,0.0,0.0,704.0,0.0,24.0,0.0,0.0,590.0,0.0,0.0,471.0,0.0,244.0,0.0,0.0,1505.13,763.55,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Active
3336,11,509,52003.95,167,959,0.7,0.3,0.0,1047.0,0.0,0.0,0.0,66.0,23466.0,1735.0,6890.0,0.0,1155.0,2130.0,0.0,0.0,14559.0,90.0,866.0,0.0,0.0,39069.43,11373.18,0.0,0.0,0.0,1561.34,440.0,25.0,0.0,0.0,0.0,15.0,7.0,False,Active
3338,9,52,4105.58,22,742,0.0,1.0,0.0,747.0,0.0,181.0,0.0,641.0,0.0,93.0,830.0,0.0,0.0,0.0,0.0,0.0,1462.0,20.0,132.0,0.0,0.0,2347.34,1454.71,75.65,0.0,0.0,227.88,27.0,5.0,4.0,3.0,6.0,0.0,3.0,False,Active
3342,20,860,15978.83,132,640,0.08,0.92,3435.0,552.0,0.0,8227.0,0.0,598.0,587.0,22.0,0.0,0.0,21.0,101.0,0.0,1149.0,1210.0,0.0,78.0,0.0,0.0,9534.91,5616.17,0.0,0.0,0.0,826.34,396.0,6.0,0.0,253.0,9.0,0.0,40.0,False,Active
3345,11,113,12630.76,53,755,0.85,0.15,11069.0,386.0,0.0,65.0,0.0,0.0,252.0,0.0,7.0,0.0,0.0,138.0,0.0,0.0,275.0,0.0,439.0,0.0,0.0,11265.32,1354.65,0.0,0.0,0.0,0.0,69.0,6.0,0.0,4.0,16.0,0.0,0.0,False,Active
3346,16,493,24859.22,178,946,0.41,0.59,269.0,1426.0,0.0,1556.0,0.0,341.0,1030.0,212.0,6810.0,0.0,200.0,3897.0,0.0,0.0,6550.0,459.0,2110.0,0.0,0.0,18360.2,4594.55,0.0,0.0,0.0,547.34,311.0,52.0,0.0,12.0,1.0,26.0,11.0,False,Active
3351,2,24,949.16,17,74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,350.0,0.0,0.0,154.0,0.0,0.0,137.0,0.0,236.0,0.0,0.0,881.02,68.14,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,False,Active
3352,6,168,4306.82,70,833,0.88,0.12,0.0,172.0,0.0,15.0,0.0,0.0,1185.0,519.0,96.0,0.0,0.0,431.0,0.0,0.0,1058.0,260.0,570.0,0.0,0.0,3914.13,392.69,0.0,0.0,0.0,0.0,147.0,10.0,0.0,0.0,1.0,4.0,1.0,False,Active
3386,6,106,9548.01,18,654,0.67,0.33,6200.0,721.0,0.0,2220.0,0.0,0.0,91.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,74.0,0.0,0.0,9548.01,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,2.0,17.0,0.0,0.0,False,Active
3389,1,18,419.68,9,9,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,419.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,False,Active
3390,4,131,1246.61,53,578,0.71,0.29,0.0,60.0,0.0,172.0,0.0,0.0,103.0,46.0,3.0,0.0,0.0,195.0,0.0,0.0,464.0,7.0,195.0,0.0,0.0,1122.86,123.75,0.0,0.0,0.0,0.0,116.0,10.0,0.0,0.0,0.0,0.0,0.0,False,Active
3391,4,35,1409.27,23,182,0.79,0.21,0.0,0.0,0.0,116.0,0.0,0.0,280.0,93.0,89.0,0.0,182.0,121.0,0.0,0.0,221.0,0.0,308.0,0.0,0.0,3.45,1130.73,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,False,Active
